year_month,event_id,perf_date,perf_time,venue,total_tickets,active_tickets,sold_tickets,deleted_tickets,avg_price,min_price,max_price
2026-05,acees-arena-tour-v,2026-07-10,12:30,有明アリーナ,41,0,31,10,18805.658536585364,0,45000
2026-05,acees-arena-tour-v,2026-07-10,17:30,有明アリーナ,19,0,15,4,17710.526315789473,0,38000
2026-05,acees-arena-tour-v,2026-07-11,12:30,有明アリーナ,25,0,18,7,21280.0,3500,43000
2026-05,acees-arena-tour-v,2026-07-11,17:30,有明アリーナ,27,0,21,6,19464.814814814814,2000,41000
2026-05,acees-arena-tour-v,2026-07-12,12:30,有明アリーナ,19,0,14,5,23158.63157894737,4000,50000
2026-05,acees-arena-tour-v,2026-07-12,17:30,有明アリーナ,24,0,18,6,25577.0,2500,60000
2026-05,acees-arena-tour-v,2026-08-29,12:30,Asueアリーナ大阪,18,2,10,6,33583.333333333336,0,55000
2026-05,acees-arena-tour-v,2026-08-29,17:30,Asueアリーナ大阪,10,1,3,6,33180.0,9900,50000
2026-05,acees-arena-tour-v,2026-08-30,12:30,Asueアリーナ大阪,9,3,2,4,61333.333333333336,33000,100000
2026-05,acees-arena-tour-v,2026-08-30,17:30,Asueアリーナ大阪,15,0,13,2,50466.666666666664,15000,74000
