year_month,event_id,perf_date,perf_time,venue,total_tickets,active_tickets,sold_tickets,deleted_tickets,avg_price,min_price,max_price
2026-05,timelesz-live-tour-2026-momentum,2026-06-30,18:00,横浜アリーナ,17,0,9,8,43421.82352941176,0,90000
2026-05,timelesz-live-tour-2026-momentum,2026-07-01,12:30,横浜アリーナ,6,0,4,2,52166.666666666664,28000,65000
2026-05,timelesz-live-tour-2026-momentum,2026-07-01,17:30,横浜アリーナ,18,0,11,7,44861.11111111111,0,70000
2026-05,timelesz-live-tour-2026-momentum,2026-07-02,12:30,横浜アリーナ,10,0,6,4,53700.0,26000,80000
2026-05,timelesz-live-tour-2026-momentum,2026-07-02,17:30,横浜アリーナ,18,0,8,10,45777.77777777778,0,75000
2026-05,timelesz-live-tour-2026-momentum,2026-07-25,17:00,真駒内セキスイハイムアイスアリーナ,4,0,2,2,52200.0,45000,59000
2026-05,timelesz-live-tour-2026-momentum,2026-07-26,13:00,真駒内セキスイハイムアイスアリーナ,10,2,4,4,40090.0,24000,70000
2026-05,timelesz-live-tour-2026-momentum,2026-07-26,17:30,真駒内セキスイハイムアイスアリーナ,6,0,5,1,43000.0,25000,65000
2026-05,timelesz-live-tour-2026-momentum,2026-08-01,13:00,大阪城ホール,9,2,3,4,42000.0,35000,79000
2026-05,timelesz-live-tour-2026-momentum,2026-08-01,17:30,大阪城ホール,6,0,4,2,48333.333333333336,10500,91500
2026-05,timelesz-live-tour-2026-momentum,2026-08-15,17:00,マリンメッセ福岡A館,9,2,0,7,62333.333333333336,48000,70000
2026-05,timelesz-live-tour-2026-momentum,2026-08-16,13:00,マリンメッセ福岡A館,10,3,0,7,52970.0,30000,69900
2026-05,timelesz-live-tour-2026-momentum,2026-08-16,17:30,マリンメッセ福岡A館,30,8,3,19,57313.333333333336,30000,90000
2026-05,timelesz-live-tour-2026-momentum,2026-08-29,17:00,セキスイハイムスーパーアリーナ,17,4,2,11,54776.117647058825,36194,70000
2026-05,timelesz-live-tour-2026-momentum,2026-08-30,13:00,セキスイハイムスーパーアリーナ,17,5,1,11,57705.882352941175,35000,85000
2026-05,timelesz-live-tour-2026-momentum,2026-08-30,17:30,セキスイハイムスーパーアリーナ,35,9,5,21,41714.28571428572,0,70000
